"College Code","College Desc","Division Code","Division Desc","Dept1 Short Desc","Dept2 Code","Dept2 Short Desc","Dept1 Code","Prog Code","Prog Short Title","Prog Long Title","ATAS Req’d Ind","Prog Mode Code","Prog Mode Desc","Campus Code","Campus Desc","Length","Degree Code","Degree Long Desc","Joint Honours Ind","Alt Qual Ind","Subject1 Code","Subject1 Desc","Subject2 Code","Subject2 Desc","Subject3 Code","Subject3 Desc","Delivering Institution 1 Code","Delivering Institution 1 Desc","Delivering Institution 2 Code","Delivering Institution 2 Desc","Delivering Institution 3 Code","Delivering Institution 3 Desc","UOM Code","UOM Desc","Major Dept Code","Major Dept Short Desc","Reg Body Code","Reg Body Desc"
"13","College Eng and Physical Sci","029","Mathematics","Mathematics","","","029","448C","BSc App Math w Econ (Jinan) FT","Applied Mathematics with Economics","N","01","Full-time according to funding coun","R","Totally Taught Abroad","4","004","Bachelor of Science","N","N","G100","Mathematics","","","","","0110","University of Birmingham","Z152","Jinan University","","","1","Year(s)","029","Mathematics","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Eng Lang and Linguistics","","","237","463C","PGCert TESOL DL PT","Teaching English to Speakers of Other Languages","N","31","Part-time","D","Distance Education","18","086","Postgraduate Certificate","N","N","Q100","","","","","","0110","University of Birmingham","","","","","2","Months","237","Eng Lang and Linguistics","",""
"15","Corporate Services","079","Educational Enterprise","Wiley","","","255","467C","PGDip Internat Bus (Wiley) AQ","International Business","N","","","D","Distance Education","","001","Postgraduate Diploma","N","Y","","","","","","","0110","University of Birmingham","","","","","","","255","Wiley","",""
"15","Corporate Services","079","Educational Enterprise","Wiley","","","255","469C","PGDip Bus Admin (Wiley) AQ","Business Administration","N","","","D","Distance Education","","001","Postgraduate Diploma","N","Y","","","","","","","0110","University of Birmingham","","","","","","","255","Wiley","",""
"13","College Eng and Physical Sci","058","Metallurgy and Materials","Metallurgy & Materials","036","Sport, Ex and Rehab Sciences","031","3115","BSc Sports + Materials Science","Sports and Materials Science","N","01","Full-time according to funding coun","B","Birmingham","3","004","Bachelor of Science","N","N","F200","Materials science","C600","Sports science","","","0110","University of Birmingham","","","","","1","Year(s)","031","Metallurgy & Materials","",""
"11","College Arts and Law","027","Birmingham Law School","Law","","","027","614C","LLM Int Com Law (Path) FT","International Commercial Law","N","01","Full-time according to funding coun","B","Birmingham","12","045","Master of Laws","N","N","M200","Law by topic","","","","","0110","University of Birmingham","","","","","2","Months","027","Law","",""
"12","College Social Sciences","053","Government","Political Sci & Intern'tl Stud","","","142","684C","DipHE Euro Pol Soc + Econ AQ","European, Politics, Society and Economics","N","","","B","Birmingham","","097","Diploma of Higher Education","N","Y","L240","International politics","","","","","0110","University of Birmingham","","","","","","","142","Political Sci & Intern'tl Stud","",""
"13","College Eng and Physical Sci","080","School of Engineering","Elec, Elec & Sys Engineering","","","021","392C","BSc Elec+Rail Eng w Ind Yr FT","Electrical and Railway Engineering with Industrial Year","N","01","Full-time according to funding coun","B","Birmingham","4","004","Bachelor of Science","N","N","H231","Permanent way engineering","H620","Electrical engineering","","","0110","University of Birmingham","","","","","1","Year(s)","021","Elec, Elec & Sys Engineering","",""
"10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","Sport, Ex and Rehab Sciences","","","036","613B","MSc (Res) Sp Ex+Reh Sc DL FT","","N","01","Full-time according to funding coun","D","Distance Education","1","071","Master of Science","N","N","C600","Sports science","","","","","0110","University of Birmingham","","","","","1","Year(s)","036","Sport, Ex and Rehab Sciences","",""
"15","Corporate Services","072","Liberal Arts & Natural Science","Liberal Arts & Natural Science","016","Computer Science","238","635C","BA Lib Art + Sc w Yr Co Sc 5Y","Liberal Arts and Sciences with Year in Computer Sciences","N","01","Full-time according to funding coun","B","Birmingham","5","003","Bachelor of Arts","N","N","I100","Computer science","Y000","Combined/general subject unspe","","","0110","University of Birmingham","","","","","1","Year(s)","238","Liberal Arts & Natural Science","",""
"12","College Social Sciences","035","School of Social Policy","Soc Policy, Sociology & Crimin","","","262","802C","PhD Soc Pol, Socio + Crim PT","","N","31","Part-time","B","Birmingham","6","057","Doctor of Philosophy","N","N","L300","Sociology","L311","Applied criminology","L400","Social policy","0110","University of Birmingham","","","","","1","Year(s)","262","Soc Policy, Sociology & Crimin","",""
"13","College Eng and Physical Sci","056","Chemical Engineering","Chemical Engineering","","","013","874C","MSc Indu Proj Man PT Blend GSK","Industrial Project Management","Y","31","Part-time","D","Distance Education","3","039","Master of Science","N","N","H800","Chemical, process & energy enginee","N200","Management studies","","","0110","University of Birmingham","","","","","1","Year(s)","013","Chemical Engineering","",""
"14","College Medicine and Den Sci","067","Immunity and Infection","Inst of Immunology","","","173","419C","PG VRS Imm Infl Microb FT C500","Immunology Inflammation Microbiology","Y","01","Full-time according to funding coun","B","Birmingham","12","134","Visiting Research Student","N","N","C500","Microbiology","","","","","0110","University of Birmingham","","","","","2","Months","173","Inst of Immunology","",""
"14","College Medicine and Den Sci","075","Inst of Metab / Systems Res","Inst of Metabolism and Sys Res","","","257","423C","PG VRS Metabolism FT B100","Metabolism","Y","01","Full-time according to funding coun","B","Birmingham","12","134","Visiting Research Student","N","N","B100","Anatomy, physiology & pathology","","","","","0110","University of Birmingham","","","","","2","Months","257","Inst of Metabolism and Sys Res","",""
"15","Corporate Services","072","Liberal Arts & Natural Science","Liberal Arts & Natural Science","","","238","473C","MSci Liberal Arts + Science PT","Liberal Arts and Sciences","N","31","Part-time","B","Birmingham","8","096","Master in Science","N","N","Y000","Combined/general subject unspe","","","","","0110","University of Birmingham","","","","","1","Year(s)","238","Liberal Arts & Natural Science","",""
"13","College Eng and Physical Sci","061","EPS - College Hub","EPS - College Hub","","","202","560C","Fdn Engine + Phys Sci AQ","Engineering and Physical Sciences","N","","","B","Birmingham","","142","Foundation Certificate","N","Y","Y000","Combined/general subject unspe","","","","","0110","University of Birmingham","","","","","","","202","EPS - College Hub","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Eng Lang and Linguistics","","","237","736C","PGCert TEFL/TESL (UK) AQ","Teaching English as a Foreign/Second Language","N","","","D","Distance Education","","086","Postgraduate Certificate","N","Y","","","","","","","0110","University of Birmingham","","","","","","","237","Eng Lang and Linguistics","",""
"14","College Medicine and Den Sci","023","Inst of Applied Health Res","Inst of Applied Health Res","","","216","815C","PGCert Pub Health (Glo Hea) PT","Public Health (Global Health)","N","31","Part-time","B","Birmingham","8","086","Postgraduate Certificate","N","N","B900","Others in subjects allied to medici","","","","","0110","University of Birmingham","","","","","2","Months","216","Inst of Applied Health Res","",""
"10","College Life and Env Sci","033","School of Psychology","School of Psychology","","","033","571B","PGCert Cog Beha App non-APL AQ","Cognitive Behavioural Approaches","N","01","Full-time according to funding coun","B","Birmingham","2","086","Postgraduate Certificate","N","Y","C844","","","","","","0110","University of Birmingham","","","","","1","Year(s)","033","School of Psychology","",""
"15","Corporate Services","072","Liberal Arts & Natural Science","Liberal Arts & Natural Science","","","238","499C","BA Lib Arts + Sci Dr + The Art","Liberal Arts and Sciences (Drama and Theatre Arts)","N","01","Full-time according to funding coun","B","Birmingham","4","003","Bachelor of Arts","N","N","Y000","Combined/general subject unspe","","","","","0110","University of Birmingham","","","","","1","Year(s)","238","Liberal Arts & Natural Science","",""
"10","College Life and Env Sci","036","Sport, Ex and Rehab Sciences","Sport, Ex and Rehab Sciences","","","036","729C","PGCert Spo Pol Bus + Manag AQ","Sport Policy, Business and Management","N","","","B","Birmingham","","086","Postgraduate Certificate","N","Y","","","","","","","0110","University of Birmingham","","","","","","","036","Sport, Ex and Rehab Sciences","",""
"11","College Arts and Law","049","Lan, Cult, Art Hist & Music","Modern Languages","","","227","864C","MA Eng-Chinese Interp Trans FT","English-Chinese Interpreting with Translation","N","01","Full-time according to funding coun","B","Birmingham","1","038","Master of Arts","N","N","Q910","Translation studies","","","","","0110","University of Birmingham","","","","","1","Year(s)","227","Modern Languages","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Philosophy","","","140","728C","MSc Glob Ethics + Justi PT DL","Global Ethics and Justice","N","31","Part-time","D","Distance Education","2","039","Master of Science","N","N","V500","Philosophy","","","","","0110","University of Birmingham","","","","","1","Year(s)","140","Philosophy","",""
"11","College Arts and Law","050","Phil, Theology and Religion","Philosophy","225","History","140","738C","BA Philosophy w History FT","Philosophy with History","N","01","Full-time according to funding coun","B","Birmingham","3","003","Bachelor of Arts","N","N","V500","Philosophy","V100","History by period","","","0110","University of Birmingham","","","","","1","Year(s)","140","Philosophy","",""
"12","College Social Sciences","012","Birmingham Business School","Birmingham Business School","","","211","998C","PGCert Manage Entre & Innov AQ","Management: Entrepreneurship and Innovation","N","01","Full-time according to funding coun","B","Birmingham","1","086","Postgraduate Certificate","N","Y","N200","Management studies","","","","","0110","University of Birmingham","","","","","1","Year(s)","211","Birmingham Business School","",""
"11","College Arts and Law","046","Eng, Drama, & Creative Studies","Shakespeare Institute","","","171","009D","MA Shake + Theatre DL PT Fixed","Shakespeare and Theatre","N","31","Part-time","D","Distance Education","2","038","Master of Arts","N","N","Q300","English studies","","","","","0110","University of Birmingham","","","","","1","Year(s)","171","Shakespeare Institute","",""
"10","College Life and Env Sci","022","School of Geog Earth & Env Sci","Earth and Environ Sciences","","","019","040D","MSc Health, Safe + Env Man PT","Health, Safety and Environment Management","N","31","Part-time","B","Birmingham","2","039","Master of Science","N","N","N620","Health & safety issues","B910","Environmental health","","","0110","University of Birmingham","","","","","1","Year(s)","019","Earth and Environ Sciences","",""
